Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
2033,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.761,GCA_030784625.1,1
2034,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.094,GCA_030777525.1,1
2035,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.213,GCA_032354115.1,1
2036,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.826,GCA_030788085.1,1
2037,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.940,GCA_032357895.1,1
2038,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.849,GCA_030787255.1,1
2039,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.381,GCA_030779865.1,1
2040,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.447,GCA_030779145.1,1
2041,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.744,GCA_030784175.1,1
2042,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.897,GCA_030789565.1,1
2043,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.963,GCA_030788355.1,1
2044,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.166,GCA_030772795.1,1
2045,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.280,GCA_030772025.1,1
2046,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.605,GCA_030782025.1,1
2047,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.604,GCA_030781965.1,1
2048,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.870,GCA_030787095.1,1
2049,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.242,GCA_032354095.1,1
2050,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.886,GCA_030787005.1,1
2051,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.905,GCA_030789645.1,1
2052,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.211,GCA_030772655.1,1
2053,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.246,GCA_032353975.1,1
2054,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.598,GCA_030780825.1,1
2055,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.856,GCA_030787215.1,1
2056,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.614,GCA_030781585.1,1
2057,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.810,GCA_030785205.1,1
2058,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.712,GCA_030783165.1,1
2059,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.978,GCA_030788305.1,1
2060,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.768,GCA_030784515.1,1
2061,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.214,GCA_032354135.1,1
2062,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.607,GCA_030781805.1,1
2063,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.616,GCA_030781685.1,1
2064,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.669,GCA_030782105.1,1
2065,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.192,GCA_030772695.1,1
2066,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.888,GCA_030786955.1,1
2067,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.756,GCA_030784905.1,1
2068,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.962,GCA_030788365.1,1
2069,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.944,GCA_030789245.1,1
2070,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.538,GCA_030780385.1,1
2071,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.249,GCA_030772385.1,1
2072,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.510,GCA_030780605.1,1
2073,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.398,GCA_030779705.1,1
2074,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.113,GCA_030411655.1,1
2075,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.949,GCA_030789185.1,1
2076,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.298,GCA_030770595.1,1
2077,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.844,GCA_030787405.1,1
2078,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.570,GCA_030779905.1,1
2079,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.431,GCA_030779465.1,1
2080,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.251,GCA_030772365.1,1
2081,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.671,GCA_032354535.1,1
2082,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.600,GCA_030780845.1,1
2083,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.931,GCA_030789305.1,1
2084,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.107,GCA_030777445.1,1
2085,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.964,GCA_030788335.1,1
2086,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.926,GCA_030789345.1,1
2087,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.596,GCA_030780805.1,1
2088,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.871,GCA_030787075.1,1
2089,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.224,GCA_032354055.1,1
2090,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.405,GCA_030779925.1,1
2091,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.292,GCA_030770635.1,1
2092,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.959,GCA_030789065.1,1
2093,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.823,GCA_030846815.1,1
2094,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.835,GCA_030787705.1,1
2095,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.803,GCA_030785225.1,1
2096,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.778,GCA_030784865.1,1
2097,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.789,GCA_030786555.1,1
2098,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.284,GCA_030771955.1,1
2099,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.833,GCA_030787845.1,1
2100,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.867,GCA_030787135.1,1
2101,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.615,GCA_030782885.1,1
2102,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.227,GCA_030772575.1,1
2103,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.863,GCA_030787175.1,1
2104,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.846,GCA_030787415.1,1
2105,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.514,GCA_030780525.1,1
2106,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.766,GCA_030785085.1,1
2107,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.909,GCA_030789385.1,1
2108,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.892,GCA_030789625.1,1
2109,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,MBC.304,GCA_030778585.1,1
2110,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,pseudobassiana,KACC.47484,GCA_003267905.1,1
2111,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.880,GCA_032358045.1,1
2112,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.225,GCA_032354035.1,1
2113,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.261,GCA_030772205.1,1
2114,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.753,GCA_030784825.1,1
2115,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.479,GCA_030778865.1,1
2116,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.422,GCA_030779305.1,1
2117,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.728,GCA_030782845.1,1
2118,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.356,GCA_030777885.1,1
2119,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.285,GCA_032353875.1,1
2120,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,varroae,MBC.714,GCA_030783025.1,1
2121,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,australis,MBC.287,GCA_030771945.1,1
2122,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,australis,MBC.299,GCA_030406835.1,1
2123,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.682,GCA_030783785.1,1
2124,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.679,GCA_030783845.1,1
2125,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.705,GCA_030783325.1,1
2126,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.687,GCA_030783665.1,1
2127,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.680,GCA_030783865.1,1
2128,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.638,GCA_030782365.1,1
2129,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.657,GCA_030782245.1,1
2130,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,australis,MBC.340,GCA_030778145.1,1
2131,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.677,GCA_030781985.1,1
2132,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.686,GCA_030783645.1,1
2133,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.623,GCA_030782725.1,1
2134,Beauveria,Ascomycota,Pezizomycotina,Sordariomycetes,Cordycipitaceae,asiatica,MBC.631,GCA_030782445.1,1
2135,Bimuria,Ascomycota,Pezizomycotina,Dothideomycetes,Didymosphaeriaceae,novae-zelandiae,CBS.107.79,GCA_010015655.1,1
2136,Biscogniauxia,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,mediterranea,Bm01,GCA_018398605.1,1
2137,Biscogniauxia,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,marginata,CBS.124505,GCA_022695795.1,1
2138,Biscogniauxia,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,sp.,FL1348,GCA_022544895.1,1
2139,Biscogniauxia,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,mediterranea,AZ0048,GCA_022478745.1,1
2140,Biscogniauxia,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,mediterranea,CBS.129072,GCA_022478735.1,1
2141,Bisporella,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiaceae,sp.,PMI_857,GCA_021307315.1,1
2142,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,aristatus,UCD613,GCA_946409495.1,1
2143,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,raffinosifermentans,NRRL.Y-27150,GCA_003705705.2,1
2144,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,indianensis,NRRL.YB-1950,GCA_030558855.1,1
2145,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,mokoenaii,NRRL.Y-27120,GCA_003705765.3,1
2146,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,muscicola,NRRL.Y-7993,GCA_003705745.3,1
2147,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,americana,NRRL.Y-6844,GCA_003705795.3,1
2148,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,proliferans,NRRL.Y-17577,GCA_003707485.3,1
2149,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,robertii,NRRL.Y-27775,GCA_030564385.1,1
2150,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,peoriensis,NRRL.YB-2290,GCA_003705735.3,1
2151,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,illinoisensis,NRRL.YB-1343,GCA_030558835.1,1
2152,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,serpentis,NRRL.Y-48249,GCA_003705695.2,1
2153,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,persicus,CBS.14259,GCA_030585065.1,1
2154,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,chiropterorum,NRRL.Y-17071,GCA_030570055.1,1
2155,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,arbuscula,NRRL.Y-17585,GCA_030564365.1,1
2156,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,malaysiensis,NRRL.Y-6417,GCA_030558815.1,1
2157,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,elegans,NRRL.Y-17572,GCA_030564235.1,1
2158,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,niveus,NRRL.Y-17581,GCA_030558825.1,1
2159,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,adeninivorans,TMCC.70007,GCA_016162255.1,1
2160,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,sp.,G-9,GCA_037074825.1,1
2161,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,parvus,NRRL.Y-1004,GCA_030564285.1,1
2162,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,buckinghamii,NRRL.Y-63727,GCA_030579975.1,1
2163,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,attinorum,NRRL.Y-27639,GCA_030564265.1,1
2164,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,capitulatus,NRRL.Y-17573,GCA_030564325.1,1
2165,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,terrestris,NRRL.Y-17704,GCA_030674225.1,1
2166,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,adeninivorans,NRRL.Y-17692,GCA_030555625.1,1
2167,Blastobotrys,Ascomycota,Saccharomycotina,Saccharomycetes,Trichomonascaceae,niveus,NRRL.Y-17581,GCA_003707525.2,1
2168,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,parvus,UAMH130,GCA_002572885.1,1
2169,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,dermatitidis,ER-3,GCA_000003525.2,1
2170,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,dermatitidis,ER-3,GCF_000003525.1,1
2171,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,IHEM.26956,GCA_018296065.1,1
2172,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,gilchristii,SLH14081,GCA_000003855.2,1
2173,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,gilchristii,SLH14081,GCF_000003855.2,1
2174,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BACNE1992,GCA_003206725.1,1
2175,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,silverae,UAMH.139,GCA_001014755.1,1
2176,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,dermatitidis,ATCC.18188,GCA_000151595.1,1
2177,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,dermatitidis,ATCC.26199,GCA_000166155.1,1
2178,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,dermatitidis,ATCC.18187,GCA_000301155.1,1
2179,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,EI222,GCA_001883805.1,1
2180,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPX888,GCA_003206225.1,1
2181,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,IHEM.26955,GCA_018296045.1,1
2182,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,IHEM.26951,GCA_018296055.1,1
2183,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,IHEM.26957,GCA_018296075.1,1
2184,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPM124,GCA_003206875.1,1
2185,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPNCPF4091,GCA_003417775.1,1
2186,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPZV,GCA_003206885.1,1
2187,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPCN13,GCA_003206275.1,1
2188,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BP13,GCA_003206765.1,1
2189,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPOM,GCA_003206295.1,1
2190,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BP1777,GCA_003206785.1,1
2191,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,percursus,MRL_BPSD,GCA_003206805.1,1
2192,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BACN5,GCA_003206205.1,1
2193,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BACNC,GCA_003206845.1,1
2194,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BASAIMR,GCA_003206755.1,1
2195,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BACN3,GCA_003226315.1,1
2196,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BACN2,GCA_003206195.1,1
2197,Blastomyces,Ascomycota,Pezizomycotina,Eurotiomycetes,Ajellomycetaceae,emzantsi,MRL_BADD,GCA_003206745.1,1
